Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
11,25921,2025-04-18T15:30:42+00:00,2025-04-18T09:14:40.077195,"💢پوتین پیام رهبر انقلاب را پاسخ داد

🔹سخنگوی کاخ کرملین: رئیس‌جمهور روسیه روز گذشته در دیدار با آقای عراقچی پیامی در بر دارندۀ بهترین آرزوها و پاسخی اصولی را به رهبر جمهوری اسلامی ایران منتقل کرد.

🔰سازمان اطلاعات فراجا#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25921
12,25922,2025-04-18T15:31:02+00:00,2025-04-18T09:14:40.077347,"💢شرور قمه کش خیابان بهشتی، دستگیر شد.

 رئیس مرکز عملیات سازمان اطلاعات پلیس پایتخت از دستگیری یک شرور به اتهام قدرت نمایی و قمه کشی در خیابان بهشتی  تهران خبر داد.
 سرهنگ ""سعید راستی "" در اين باره گفت: ماموران مرکز عملیات سازمان اطلاعات پلیس پایتخت خبری را درخصوص قدرت نمایی با قمه در خیابان بهشتی تهران دریافت و پیگیری موضوع را در دستور ویژه کار قرار دادند.
وي افزود: پس از بررسی صحت و سقم خبر توسط ماموران، مشخص شد فردی با قمه و عربده کشی قصد قدرت نمایی برای خریدار خودرو را داشته، که پس از رعب و وحشت برای وی و شهروندان از محل درگیری متواری شده، ماموران با رصد تحرکات این فرد شرور پاتوق وی را در نمایشگاهی واقع در خیابان بهشتی شناسایی کردند. پس از اطمینان از حضور متهم در محل، این اوباش را دستگیر کردند.
سرهنگ راستی در پایان خاطر نشان کرد : متهم پس از دستگیری در بازجویی علت این اقدام خود را خصومت شخصی با صاحب نمایشگاه خودرو اعلام نموده که پس از تکمیل پرونده متهم روانه دادسرا شد.
وی گفت: اراذل و اوباش بدانند هیچ شرارتی بدون پاسخ از سمت ماموران نخواهد ماند.#پلیس_تهران#خادمان_امین#همیشه_مقتدر#جامعه_ایمن🔰سازمان اطلاعات فراجا#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25922
13,25910,2025-04-18T10:18:47+00:00,2025-04-18T09:14:43.893429,"امیر حیدری: به هر تهدیدی پاسخ قاطع می‌دهیم

فرمانده نیروی زمینی ارتش:
🔹با چشمانی بیدار و حواسی جمع، دست ما همواره روی ماشه است تا در صورت نیاز، پاسخی قاطع و دندان‌شکن به هر تهدیدی علیه نظام مقدس جمهوری اسلامی ایران بدهیم.

🔹امروز خطری نظام ما را تهدید نمی‌کند، چرا که نیروهای مسلح جمهوری اسلامی ایران، با اقتدار و آمادگی کامل، در رکاب ولی امر مسلمین آماده هستند و خواهند بود.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25910
14,25898,2025-04-18T07:36:08+00:00,2025-04-18T09:14:47.756033,"✅ حضور سردار علی آزادی فرمانده انتظامی استان کردستان در مراسم باشکوه رژه روز ارتش در سنندج#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25898
15,25901,2025-04-18T07:36:08+00:00,2025-04-18T09:14:47.756314,"عبور تانک‌های تیام و ذوالفقار ارتش از مقابل جایگاه#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25901
16,25903,2025-04-18T07:36:08+00:00,2025-04-18T09:14:47.756500,"عبور سامانه پدافندی S - ۳۰۰ از مقابل جایگاه#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25903
17,25904,2025-04-18T10:18:47+00:00,2025-04-18T09:14:47.756858,"✅ گزارش تصویری از حضور سردار علی آزادی فرمانده انتظامی استان کردستان در مراسم باشکوه رژه روز ارتش در سنندج#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25904
18,25909,2025-04-18T10:18:47+00:00,2025-04-18T09:14:47.757097,"✅ حضور سردار علی آزادی فرمانده انتظامی استان کردستان و کارکنان در مراسم باشکوه رژه روز ارتش در سنندج#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25909
19,25897,2025-04-18T05:23:58+00:00,2025-04-18T09:14:51.239096,"#فضیلت_آیة_الکرسی🖌 هر کس بعد از هر نماز واجب به خواندن آية‌الكرسی مداومت داشته باشد از دنيا نخواهد رفت تا زمانی که جايگاه خود را دربهشت ببيند.

📚 خواص الآیات ، ص ۱۹


【کانال خبر کامیاران】
🆔 https://t.me/khabarekamyaran


💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25897
20,25883,2025-04-17T12:11:28+00:00,2025-04-18T09:14:57.778427,"⚡️راهکارهای پیشگیری از سرقت لوازم خودرو⚡️

1⃣ همواره خودرو را در محل های روشن پارک کنید.
2⃣ از قفل بودن تمام درب ها اطمینان حاصل کنید.
3⃣ از دزدگیر های با کیفیت استفاده کنید.
4⃣ قراردادن خودرو در کنار خروجی ها اشتباه بزرگی است.
5⃣ برای خرید ابزار امنیتی خسیس نباشید.
6⃣ وسایل ارزشمند را درون خودرو قرار ندهید.#آموزش_همگانی#پلیس_کامیاران#خادمان_امینمعاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران 

💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25883
21,25884,2025-04-17T12:11:55+00:00,2025-04-18T09:14:57.778722,"⚡️راهکارهای پیشگیری از سرقت لوازم خودرو⚡️

1⃣ همواره خودرو را در محل های روشن پارک کنید.
2⃣ از قفل بودن تمام درب ها اطمینان حاصل کنید.
3⃣ از دزدگیر های با کیفیت استفاده کنید.
4⃣ قراردادن خودرو در کنار خروجی ها اشتباه بزرگی است.
5⃣ برای خرید ابزار امنیتی خسیس نباشید.
6⃣ وسایل ارزشمند را درون خودرو قرار ندهید.#آموزش_همگانی#پلیس_کامیاران#خادمان_امینمعاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران 

💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25884
22,25885,2025-04-17T16:59:28+00:00,2025-04-18T09:14:57.778865,,https://eitaa.com/police_kamyaran/25885
23,25886,2025-04-17T16:59:32+00:00,2025-04-18T09:14:57.779037,"پيام تبريک فرمانده انتظامي کردستان به مناسبت روز ارتش
گروه استان ها-کردستان- سردار ""علي آزادي"" فرمانده انتظامي استان به صدور پيامي فرا رسيدن 29 فروردين ماه، روز ارتش را به دليرمردان ارتش جمهوري اسلامي ايران تبريک گفت.

به گزارش خبرنگار خبرگزاري پليس متن پيام تبريک فرمانده انتظامي استان بدين شرح است.
قدرت نظامي و توانمندي تاکتيکي هر کشور در دفاع از خاک خود و توام با آن قلع و قمع متجاوزان و دشمنان آن ملت، يکي از شاخص هاي ارزيابي ثبات و اقتدار يک نظام و هر کشوري شناخته مي شود.
اقتدار و عزتمندي نيروهاي مسلح هر کشور مايه مباهات هر ملتي است که امنيت و آرامش را براي مردمان آن مرز بوم به هديه مي کند، غيور مرداني که همواره به دور از هر گونه هياهو و رسانه به صورت شبانه روزي در راستاي حراست از آب، خاک و آسمان اين مرز و بوم  تلاش مي کنند.
اکنون اين پيشرفت هاي روزافزون و توانمندي نظامي ايران که با تلاش هاي مهندسان و دانشمندان بومي در سايه تمامي مانع تراشي ها و تحريم هاي دولت هاي غربي و ديگر دشمنان اتفاق افتاده، حکايت از توانمندي و نبوغ نظاميان کشور دارد، دليرمرداني که در دوران جنگ تحميلي نيز به جهان ثابت کردند که چگونه با قدرت ايمان، تمامي تسليحات و حمايت هاي پوشالي استکبار جهاني و رژيم بعث را به زانو در آوردند.
مي بينيم که امنيت و آرامش کشور در سايه تلاش هاي غيور مرداني رقم مي خورد که حتي بعد از حمله نظامي يکي از قدرت هاي به ظاهر برتر جنگي جهان، مردم آن کشور صبح روز بعد از طريق رسانه ها در جريان اين حمله قرار مي گيرند، در حاليکه که ما در حمله نظامي خود تمامي فرمانده هان و نظاميان آن ها را راهي پناهگاه کرده و ضعف سيستم دفاعيشان را به جهان نشان داده بوديم.
شايد در ظاهر نيروهاي مسلح با ويژگي هاي خاص و نام آشنايي در جهان شناخته شوند، اما نيروهاي مسلح ايران از يک ويژگي و مشخصه بارز و منحصر به فرد برخوردار هستند، دلاورمردان ما حتي در جنگ و ستيز هم خدشه اي به مردم عادي وارد نکرده اند و همگان شاهدبودند که چگونه در سيل، زلزله يا ديگر رخدادهاي طبيعيکه نياز بوده به کمک مردم شتافته اند و اين يعني اينکه نبرد ما همواره با دولتمردان و نظامياني بوده که خيال تعرض و تجاوز به خاک کشور را در ذهن خود مي پروراندند ومي توان گفت که نيروي مسلح ما بشر دوستانه ترين نيروي نظامي در جهان است.
بدينوسيله اينجانب ضمن گراميداشت ياد و خاطر شهدا و دليرمردان ارتش جمهوري اسلامي ايران، فرا رسيدن 29 فروردين ماه را به مقام معظم رهبري، همرزمان خودم در ارتش و مردم انقلابي ايران تبريک عرض کرده و از خداوند منان براي آن ها آروزي سلامتي و عاقبت به خيري را مسئلت دارم.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25886
24,25887,2025-04-18T02:56:37+00:00,2025-04-18T09:14:57.779201,"بیدار شدن شروعی تازه برای دیدن فرصت های طلایی هر روز است.


🌹  معاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران 🌹

💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25887
25,25888,2025-04-18T03:00:29+00:00,2025-04-18T09:14:57.779355,"🌷 امیرالمومنین امام علی (علیه السلام) :

🖌 بخيل‏ ترين مردم كسى است كه مال خويش را از خود دريغ دارد و براى وارثانش بگذارد.

✍ أبخَلُ النّاسِ مَن بَخِلَ على نفسِهِ بمالِهِ و خلّفَهُ لِوُرّاثِهِ

📚 غررالحكم ، حدیث ۳۲۵۳


💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25888
26,25889,2025-04-18T03:12:47+00:00,2025-04-18T09:14:57.779576,"🎥سلامی از آسمان

🔺قابی متفاوت از احترام خلبان هوانیروز ارتش به امام رضا(ع)؛ در پناه امام هشتم از هیچ قدرتی هراسان نیستیم...

🔺بمناسبت ۲۹ فروردین؛ روز ارتش جمهوری اسلامی ایران#تجلی_صلابت#ایران_باصلابت",https://eitaa.com/police_kamyaran/25889
27,25892,2025-04-18T03:24:03+00:00,2025-04-18T09:14:57.779822,"پیام تبریک فرمانده انتظامی کامیاران به مناسبت روز ارتش

بسم الله الرحمن الرحیم 
۲۹ فروردین ماه، روزجاودانگی نام بلند ارتش و تفکر داهیانه معمارکبیر انقلاب اسلامی امام خمینی( ره) در نامگذاری این روز به نام ارتشیان غیرتمند است.

۲۹ فروردین ۱۳۵۸ برای همیشه در تاریخ ایران اسلامی مانا و جاودان ماند چراکه یادآور شجاعت غیور مردانی است که با نثار جان خود نهال آرمان های والای نظام و انقلاب اسلامی را آبیاری کرده وبا پشتیبانی از ملت موجبات یاس ونامیدی دشمنان را فراهم آوردند.
بنابه نص صریح متن پیام بنیانگذار جمهوری اسلامی ایران، "" ارتش درخدمت ملت و اسلام است"" و وفادارانه از جمهوری اسلامی حمایت کرده و می کند؛ ارتش سازمانی خلاق، پویا و پرتوان است که بخصوص درسال های اخیر که عداوت دشمنان شکل عملی و عملیاتی به خود گرفته، توانست از طوفان هیاهو وعناد به سلامت گذر کند.

فرماندهی انتظامی شهرستان کامیاران با درود به روان پاک شهدای ارتش این قهرمانان بی بدیل میهن، این روز رابه همه دلیرمردان ارتش ومردم شهرستان کامیاران تبریک گفته و از خداوند متعال سرافرازی روز افزون این قله های ایثار را مسئلت دارد.#پلیس_کامیاران#خادمان_امینفرماندهی انتظامی شهرستان کامیاران

💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25892
28,25894,2025-04-18T03:33:48+00:00,2025-04-18T09:14:57.780066,"توصيف ویژگی های شخصیتی سردار ملکی، فرمانده انتظامی استان فارس از زبان سردار احمدرضا رادان، فرمانده کل انتظامی کشور 👆#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25894
29,25895,2025-04-18T03:33:48+00:00,2025-04-18T09:14:57.780302,"بر سرِ "" امنیتِ مردم "" مماشات نمیکنیم
 
 ♦️سالِ ۱۴۰۴ پایانِ گردنکشی اراذل#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25895
30,25896,2025-04-18T03:33:48+00:00,2025-04-18T09:14:57.780550,"🎥🔴یکی از علل شایعه تصادفات، بی توجهی مالکان به نقص های فنی خودرو می باشد.

🟢رعایت نکات ايمني، ضامن سلامتی#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25896
31,25882,2025-04-17T11:44:55+00:00,2025-04-18T09:15:01.988238,"⚡️راههای پیشگیری از سرقت لوازم خودرو⚡️#آموزش_همگانی#پلیس_کامیاران#خادمان_امینمعاونت فرهنگی و اجتماعی فرماندهی انتظامی شهرستان کامیاران 

💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25882
32,25868,2025-04-17T10:27:28+00:00,2025-04-18T09:15:06.670618,,https://eitaa.com/police_kamyaran/25868
33,25870,2025-04-17T10:27:28+00:00,2025-04-18T09:15:06.670745,"پوتین رئیس‌جمهور روسیه از حماس به دلیل آزاد کردن یک اسیر روسی-اسرائیلی قدردانی و آن را اقدامی انساندوستانه توصیف کرد#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25870
34,25871,2025-04-17T10:27:28+00:00,2025-04-18T09:15:06.670840,"افزایش دامنه وظایف نماینده ترامپ در مذاکرات تبادل اسرا

🔹آکسیوس: ترامپ دامنه وظایف نماینده خود در مذاکرات تبادل اسرای غزه را، به امور تمام گروگان‌های آمریکایی در خارج از کشور گسترش داد.

🔹این اتفاق درحالی رخ می‌دهد که آدام بولر در جریان تبادل اسرای غزه مورد انتقاد صهیونیست‌ها بود.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25871
35,25872,2025-04-17T10:27:28+00:00,2025-04-18T09:15:06.670962,"#استوری؛ وقتی مالباخته پس از سرقت اموالش با تلاش ماموران پلیس آگاهی به مالش می رسد.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25872
36,25873,2025-04-17T10:27:28+00:00,2025-04-18T09:15:06.671085,"🔹سرنشین محترم پاهای خود را روی داشبورد قرار ندهید. 

🍀پویش ملی: نه. به. تصادف#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25873
37,25874,2025-04-17T10:27:28+00:00,2025-04-18T09:15:06.671200,"ماجرای جمع‌آوری پرچم فلسطین در سیرجان چه بود

🔹پیش از دیدار استقلال و گل‌گهر، برخی رسانه‌های ضدایرانی تصاویری از جمع‌کردن پرچم فلسطین توسط پلیس منتشر کردند.

🔹اما پیگیری خبرنگار فارس نشان می‌دهد پلیس فقط میله‌های چوبی و فلزی پرچم‌ها را به‌دلیل مسائل امنیتی جمع کرده و خود پرچم‌ها را به هواداران بازگردانده. پرچم‌هایی با میله‌های پلاستیکی مشکلی نداشتند.

🔹در نیمۀ دوم بازی نیز پرچم‌های فلسطین، حزب‌الله و ایران هم‌زمان در ورزشگاه به اهتزاز درآمد.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25874
38,25875,2025-04-17T10:27:28+00:00,2025-04-18T09:15:06.671314,"🎥برقراری نظم و امنیت مسابقه فوتبال استقلال تهران و گل گهر سیرجان توسط کارکنان یگان ویژه استان کرمان و احتزار پرچم فلسطین در حمایت از مردم مظلوم غزه توسط تماشاگران#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25875
39,25876,2025-04-17T11:18:41+00:00,2025-04-18T09:15:06.671443,"بازدید میدانی سرهنگ دوم حسین شیروانی  کارشناس پلیس راهنمایی و رانندگی شهرستان کامیاران از مراکز معاینه فنی خودرو سطح شهر 

""با گام‌های مسئولانه، شهری پاک و زیبا می‌سازیم""

چهارشنبه ۲۷ فروردین ۱۴۰۴


💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/25876
40,25880,2025-04-17T11:39:48+00:00,2025-04-18T09:15:06.671557,"گزارش خبرنگار پلیس در خصوص انهدام بزرگترین باند فروش اعضای بدن و آزادی ۱۵ نفر از گروگان های گرفتار#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25880
41,25867,2025-04-17T10:27:28+00:00,2025-04-18T09:15:10.494183,,https://eitaa.com/police_kamyaran/25867
42,25861,2025-04-17T10:27:28+00:00,2025-04-18T09:15:14.327481,"روزنامه‌ها|  پنجشنبه ۲۸ فروردین ۱۴۰۴#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25861
43,25855,2025-04-16T18:09:51+00:00,2025-04-18T09:15:14.327676,"♦️سارقان منزل علیرضا دبیر بازداشت شدند

🔹رئیس پلیس پیشگیری پایتخت از دستگیری دو سارق سابقه‌دار که اقدام به سرقت از منزل رییس فدراسیون کشتی کرده بودند خبر داد و گفت: این سرقت با اقدام به موقع پلیس ناموفق ماند.
🔹در پی مراجعه یکی از اهالی محل به واحد گشت کلانتری ۱۶۳ ولنجک که در حین گشت زنی بوده اظهار داشت که دو نفر سارق نقابدار از بالای دیوار وارد منزل رییس فدراسیون کشتی شده اند را مشاهده کرده است.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25855
44,25856,2025-04-16T18:09:51+00:00,2025-04-18T09:15:14.327934,"✅ بر سرِ "" امنیتِ مردم "" مماشات نمیکنیم 
 // سالِ ۱۴۰۴ پایانِ گردنکشی اراذل //#پلیس_کردستان#خادمان_امین#پلیس_بام_ایران🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25856
45,25857,2025-04-16T18:09:51+00:00,2025-04-18T09:15:14.328123,"آمریکا تحریم‌های مرتبط با ایران اعمال کرد

🔹الجزیره به نقل از وزارت خزانه‌داری آمریکا گزارش داد که واشنگتن تحریم‌های جدیدی را اعمال کرده است که نفتکش‌های مرتبط با ایران را هدف قرار می‌دهد.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25857
46,25858,2025-04-16T18:09:51+00:00,2025-04-18T09:15:14.328316,"«رافائل گروسی» هم‌اکنون وارد تهران شد

🔹مدیرکل آژانس بین‌المللی انرژی اتمی وارد فرودگاه مهرآباد تهران شد و مورد استقبال رسمی بهروز کمالوندی، سخنگو و معاون امور بین‌الملل، حقوقی و مجلس سازمان انرژی اتمی قرار گرفت.

🔹مدیرکل آژانس در سفر ۲ روزه به تهران با جمعی از مقامات عالی‌رتبه جمهوری اسلامی ایران دیدار و گفت‌وگو خواهد داشت.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25858
47,25859,2025-04-16T18:09:51+00:00,2025-04-18T09:15:14.328500,"روسیه آماده میانجی‌گری دیپلماتیک برای برنامه هسته‌ای ایران

🔹دیمیتری پسکوف، سخنگوی کاخ ریاست جمهوری روسیه (کرملین): مسکو همچنان آماده کمک به حل و فصل اوضاع پیرامون برنامه هسته‌ای ایران از طریق ابزار‌های سیاسی و دیپلماتیک است.

🔹وی در جواب به سوالی درباره پاسخ کرملین به اظهارات یکی از نمایندگان ایرانی مبنی بر اینکه روسیه و چین می‌توانند ضامن توافق جدید بین ایران و آمریکا در مورد برنامه هسته‌ای شوند، گفت: فدراسیون روسیه آماده است تا هر آنچه در توان دارد برای کمک به حل و فصل وضعیت مربوط به برنامه هسته‌ای ایران از طریق ابزار‌های سیاسی و دیپلماتیک انجام دهد. ما آماده انجام هر کاری که برایمان لازم باشد، خواهیم بود.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/25859
