Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
3357,665,2023-07-24T22:10:07+00:00,2025-04-15T03:18:56.675383,"🚨اصلاح و پاکسازی صفحات مجازی صنفی فعال در رسته های شغلی آرایشگاه بانوان، مزون ها و عرضه کنندگان پوشاک    داربی تصاویر نامتعارف، توسط ادارت نظارت بر اماکن عمومی در سراسر کشور.

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/665
3358,666,2023-07-25T16:51:29+00:00,2025-04-15T03:18:56.675598,"🔺طرح ويژه کنترل و نظارت بر صنوف پوشاک فروشی در سطح بازار و مجتمع های تجاری همدان#پلیس_همدان🔰 پلیس نظارت بر اماکن عمومی فراجا
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/666
3359,667,2023-07-25T17:04:34+00:00,2025-04-15T03:18:56.675802,"🆘  بازدید سردار رادان از کلانتری ۱۶ زاهدان

🔹این کلانتری ۱۷ تیر امسال مورد حمله تروریستی قرارگرفته بود. هر ۴ تروریست در درگیری با ماموران انتظامی به هلاکت رسیدند.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/667
3360,668,2023-07-26T00:40:12+00:00,2025-04-15T03:18:56.675946,"چهار شنبه چهارم مرداد ماه ۱۴۰۲
🔰پلیس نظارت بر اماکن  عمومی فراجا
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/668
3361,669,2023-07-26T06:30:45+00:00,2025-04-15T03:18:56.676088,"🔻کشف دستگاه‌هاي استخراج ارز دیجیتال داخل يك مغازه توسط اداره اماکن استان گیلان

🔷رئیس اداره نظارت بر اماکن عمومی فرماندهی انتظامي استان از کشف 11 دستگاه استخراج ارز دیجیتال از یک واحد صنفی در شهر رشت خبر داد. 
سرهنگ ""علی حیدرخواه"" در گفت‌وگو با خبرنگار پايگاه خبري پليس با اشاره به اينكه مجموعه انتظامی در برخورد با فعاليت‌هاي اقتصادی غیرقانونی از هیچ تلاشی دریغ نمی‌کند، اظهار داشت: پلیس در راستای جلوگیری از تخلفات صنفی، طرح‌های کنترلی و نظارت بر اصناف را به صورت مستمر اجرا مي‌كند.
وي در ادامه افزود: ماموران اداره نظارت بر اماکن با اقدامات پليسي صورت گرفته، يك واحد صنفی که اقدام به خرید، نگهداری و تعمیر دستگاه‌هاي استخراج ارز دیجیتال مي‌كرد را در شهر رشت شناسایی و آدرس اين مكان اعزام شدند.
رئیس اداره نظارت بر اماکن عمومی فرماندهی انتظامي استان گيلان از كشف 11 دستگاه استخراج ارز دیجیتال، 17 دستگاه کنترل برد و 83 دستگاه فن مربوطه در بازرسي از اين مكان خبر داد و بيان داشت: كارشناسان ارزش تقريبي اين كشفيات را 3 میلیارد ریال برآورد كردند.
اين مقام انتظامي تصريح كرد: در اين خصوص متصدی 44 ساله با تشكيل پرونده براي سير مراحل قانوني در اختيار تعزیرات حکومتی قرار گرفت و مغازه وي پلمب شد.
سرهنگ حیدرخواه در پايان از مردم خواست در صورت مشاهده هرگونه تخلف در اماکن عمومي، موضوع را به مركز فوريت‌هاي پليسي 110 یاآی دی  دریافت گزارشات مردمی در پیام رسان ایتا به نشانی زیر اطلاع دهند.🚨@Admin_policeAmaken_faraia🔰پلیس نظارت بر اماکن عمومی فراجا

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/669
3362,670,2023-07-26T10:57:21+00:00,2025-04-15T03:18:56.676232,"🚨کشف انبار بزرگ برنج قاچاق در هرمزگان توسط اداره اماکن  

🔻درپی کسب خبر واصله مبنی بر احتکار اقلام و کالاهای اساسی  قاچاق، بلافاصله اکیپی از اداره اماکن به محل مورد نظر واقع در محله خونسرخ  بندر عباس شهرک صنعتی اعزام که دربازرسی از داخل انبار تعداد ۵۶ کانتینر ۲۰ فوتی دارای برنج قاچاق به وزن ۱/۴۵۶/۰۰۰ کیلوگرم وارزش تقریبی ۷۲/۸۰۰/۰۰۰/۰۰۰ هفتادودومیلیاردوهشتصدمیلیون تومان برنج قاچاق کشف، یک نفرمتهم دستگیر و پرونده جهت سیرمراحل قضایی تحویل دادسرا گردیده و پس ازهماهنگی صورت گرفته انبارمذکور توسط اداره نظارت بر اماکن عمومی  ف.ا.استان هرمزگان پلمب گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/670
3363,671,2023-07-26T11:02:40+00:00,2025-04-15T03:18:56.676376,"🚨صدور اخطار پلمب به کسب و کار (طاقچه)
در پی انتشار تصاویر هنجار شکنانه کسب و کار طاقچه دفتر مرکزی شرکت از سوی پلیس نظارت بر اماکن عمومی فراجا اخطار پلمب دریافت نمود. 

پلیس اماکن _ امنیت 

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/671
3364,672,2023-07-27T09:28:34+00:00,2025-04-15T03:18:56.676520,"پنج شنبه پنجم مرداد ماه ۱۴۰۲

🔰پلیس نظارت بر اماکن عمومی فراجا
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/672
3365,660,2023-07-24T18:49:37+00:00,2025-04-15T03:19:00.974541,"🔷پلمب دو مطب دندان پزشکی متخلف

🔻در پی گزارش واصله  دو واحد غیر مجاز دندان پزشکی در آدرسهای ولیعصر و محله یوسف آباد تبریز  که بدون اخذ مدارک پزشکی اقدام به مداخله در امور پزشکی مینمودند پس از هماهنگی های لازم و با حضور عوامل معاونت درمان علوم پزشکی بعد از بازرسی محل و محرز بودن تخلف پزشکی و عدم رعایت شئونات اسلامی  در اجرای دستور قضائی محل پلمب وپس از تشکیل  پرونده قضائی به دادسرا معرفی شدند.
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/660
3366,662,2023-07-24T21:48:27+00:00,2025-04-15T03:19:00.974673,"سه شنبه سوم مرداد ماه ۱۴۰۲ 
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/662
3367,663,2023-07-24T22:00:14+00:00,2025-04-15T03:19:00.974781,"🚨شناسایی و برخورد با عرضه کنندگان البسه با تصاویر شیطان پرستی در زنجان
 
🔷در اجرای طرح ارتقا امنیت اجتماعی و برخورد با عرضه البسه با تصاویر شیطان پرستی و لباس های دارای تصاویر نا متعارف در مجتمع های تجاری از  تعداد ۲۵ واحد صنفی بازدید و تعد۱۰۲ ثوب تی شرت و انواع  شلوار جمع آوری  که دراین راستا نسبت به پلمب سه واحد صنفی متخلف توسط مامورین اداره نظارت بر اماکن عمومی ف.ا. استان زنجان اقدام گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا
 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/663
3368,651,2023-07-23T16:58:01+00:00,2025-04-15T03:19:04.454494,,https://eitaa.com/payshgar_police_amaken/651
3369,655,2023-07-23T19:02:48+00:00,2025-04-15T03:19:04.454661,"🚨کشف انبار ۵۰ تنی شکر احتکار شده در خرم آباد

📌فرمانده انتظامی استان از کشف یک انبار ۵۰ تنی شکر احتکار شده توسط ماموران اداره نظارت بر اماکن عمومی با همکاری سازمان اطلاعات انتظامی استان خبر داد.، سردار یحیی الهی، فرمانده انتظامی لرستان گفت: ماموران سازمان اطلاعات انتظامی استان، با اشراف و اقدامات اطلاعاتی، موفق به شناسایی یک انبار احتکار شکر قاچاق در شهرستان خرم آباد شدند و با هماهنگی قضایی به انبار مربوطه وارد شدند و مقدار ۵۰ تن شکر قاچاق احتکار شده کشف کردند.
وی اظهار کرد: بلافاصله انبار مورد نظر پلمب، یک نفر را در این رابطه دستگیر و ضمن تشکیل پرونده تحویل تعزیرات حکومتی شد.
فرمانده انتظامی استان لرستان با تقدیر از همراهی و همکاری مردم با پلیس، از هم استانی ها خواست در صورت مشاهده هرگونه تخلفاتی از قبیل، احتکار ، قاچاق و سایر موارد مرتبط، مراتب را از طریق تلفن ۱۱۰ به مرکز فوریت های پلیس اطلاع دهند.
🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/655
3370,656,2023-07-23T19:05:39+00:00,2025-04-15T03:19:04.454798,"♦️پلمب دو باشگاه ورزشی در خوزستان

🌀در پی انتشار تصویر و کلیپی هنجار شکنانه در فضای مجازی از دو باشگاه رزمی و باشگاه بدنسازی در کلانشهر اهواز ، مامورین اداره نظارت بر اماکن عمومی ف.ا.استان خوزستان ، پس از شناسایی محل با هماهنگی مرجع قضایی هر دو باشگاه را پلمب ، پرونده ای در این راستا تشکیل وجهت سیر مراحل قانونی به دادسرا ارسال گردید.
🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/656
3371,657,2023-07-23T19:09:00+00:00,2025-04-15T03:19:04.454994,"#اداره‌نظارت‌بر‌اماکن‌عمومی‌استان‌قم☑️جمع آوری البسه نامتعارف و مغایر با شئونات اسلامی.

در اجرای طرح ارتقای امنیت اجتماعی و برخورد با صنوف متخلف  که اقدام به عرضه و توزیع البسه نامتعارف و مغایر با شئونات و فرهنگ ایرانی اسلامی ویژه ایام محرم می نمایند. 
تعداد ده گروه گشت ویژه اداره نظارت بر اماکن عمومی استان با همکاری بسیج اصناف پس از انجام هماهنگی های قضایی به نقاط حساس و مستعد آلودگی سطح شهر هم چون خیابان صفائیه،دورشهر،صدوق،بلوار امین، زنگارکی،شهیدبهشتی و..‌ اعزام که در این راستا ضمن بازدید از ۵۷۸ واحد صنفی تعداد دو واحد پلمب، جهت ۲۸ واحد متخلف اخطار پلمب صادر همچنین تعداد ۲۵۵ ثوب البسه نامتعارف و شش لیتر مشروبات الکلی کشف و جمع آوری و کلیه متصدیان واحدهای مورد اشاره در خصوص رعایت ضوابط انتظامی و پرهیز از فروش هرگونه اقلام مروج فرهنگ منحط غربی توجیه و ارشاد گردیدند.

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/657
3372,658,2023-07-24T05:24:13+00:00,2025-04-15T03:19:04.455150,"دوشنبه دوم مرداد ماه ۱۴۰۲

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/658
3373,659,2023-07-24T18:30:31+00:00,2025-04-15T03:19:04.455290,"🚨پلمب3 واحد صنفی  به علت کشف حجاب در شهرستان کرمان

🔷در راستای اجرای طرح  ارتقاء امنيت اجتماعی  در سطح شهر کرمان بخصوص واحدهای صنفی کافه و رستوران های سطح شهر مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی استان از دوازده واحد صنفی بازدید که سه واحد صنفی کافی شاپ و پیتزا و ساندویچ پلمب و یک واحد صنفی به مرجع قضایی معرفی  گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/659
3374,647,2023-07-23T02:15:18+00:00,2025-04-15T03:19:07.934785,"یکشنبه یکم مرداد ماه ۱۴۰۲ 

🔰پلیس نظارت بر اماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/647
3375,648,2023-07-23T16:21:22+00:00,2025-04-15T03:19:07.935028,"🚨پلمب دفتر مرکزی دیجی کالا بدلیل هنجار شکنی

🔷 در پی انتشار تصاویر ناهنجار کارکنان دیجی کالا در طی برگزاری مراسمی در فضای مجازی و برانگیختن انزجار عمومی دفتر مرکزی فروشگاه اینترنتی دیجی کالا، بدلیل بی توجهی به قوانین و مقررات  همچنین عدم رعایت ضوابط انتظامی، علیرغم اعلام هشدار و تذکر به مدیران مربوطه از سوی پلیس، در نهایت  توسط پلیس نظارت بر اماکن عمومی فراجا پلمب گردید. 

🔰پليس نظارت براماکن عمومی فراجا
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/648
3376,650,2023-07-23T16:58:01+00:00,2025-04-15T03:19:07.935333,"🔷 اجرای طرح نظارت بر پوشاک در استان خوزستان

🔻در راستای طرح ارتقاء امنيت اجتماعی  در صنوف و همچنین نظارت بر فروشندگان عرضه کنندگان البسه مختص ماه محرم، مامورین اداره نظارت بر اماکن عمومی ف.ا استان خوزستان از تعداد 48 واحد صنفی پوشاک در کلانشهر اهواز بازدید به عمل آورده در این راستا تعداد 465 ثوب البسه مشکی نامتعارف از ویترین واحدهای صنفی  جمع آوری گردید.
🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/650
3377,636,2023-07-20T15:17:03+00:00,2025-04-15T03:19:12.039144,"🚨 ۱۱۰ ثانیه با پلیس، پنجشنبه ۲۹ تیر ۱۴۰۲


🔰 پلیس نظارت بر اماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/636
3378,638,2023-07-20T15:26:11+00:00,2025-04-15T03:19:12.039299,"🔴شهادت 2 مامور انتظامی یاسوج، در درگیری با قاچاقچیان

🔹استانداری کهگیلویه و بویراحمد: درحالی‌که خودرو حامل موادمخدر در محور یاسوج به اصفهان متوقف شده بود، سرنشینان یک دستگاه خودرو که اسکورت‌کننده محموله بوده‌اند به محض رسیدن به محل استقرار ماموران انتظامی، نیروهای انتظامی را به رگبار بسته و متواری می‌شوند. 

🔹2 نفر از این افراد دستگیر و 2 نفر عامل تیراندازی به ماموران به کوه‌های اطراف متواری شدند که تلاش‌ها برای دستگیری آنها ادامه دارد.

🔹متاسفانه در این حادثه 2 نفر از ماموران خدوم نیروی انتظامی به درجه رفیع شهادت نائل آمدند.
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/638
3379,640,2023-07-20T18:54:30+00:00,2025-04-15T03:19:12.039434,"🔻اجرای طرح مشترک ساماندهی مشاورین املاک در استان خوزستان 

🔷در راستای ساماندهی و نظارت بر مشاورین املاک در کلانشهر اهواز ، پلیس نظارت بر اماکن عمومی فرماندهی انتظامی استان خوزستان ، اداره مسکن و شهرسازی ، سازمان صمت ، بازرسان اتاق اصناف و تعزیرات حکومتی استان اقدام به راه اندازی گشت مشترک نموده، که در دو روز گذشته تعداد 15 واحد صنفی مشاور املاک غیر مجاز را بدلیل عدم رعایت ضوابط و مقررات مربوطه، نداشتن پروانه کسب،تخلف های صنفی و عدم توجه به اخطاریه های صادره پلمب نمودند.
گفتنی است: از ابتدای سال تا کنون تعداد 54 واحد صنفی مشاور املاک در این زمینه پلمب شده اند.
 طرح فوق در سایر  شهرستان‌های تابعه نیز در حال اجرا می باشد.
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/640
3380,641,2023-07-20T21:34:34+00:00,2025-04-15T03:19:12.039591,"جمعه سی ام تیرماه ۱۴۰۲
🔰پلیس نظارت بر اماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/641
3381,642,2023-07-21T20:02:26+00:00,2025-04-15T03:19:12.039730,"🔻اجرای طرح ارتقای امنیت اجتماعی در سطح صنوف استان آ.غ

📌در راستای اجرای طرح ارتقای ارتقای امنیت اجتماعی در سطح صنوف و نظارت بر مراکز پذیرایی و همچنین اجرای طرح ماه محرم در سطح صنوف به جهت جلوگیری از قبح شکنی طرح نظارت بر کافی شاپ های سطح استان آذربایجان غربی به اجرا درآمد در این راستا از تعداد ۹۰  واحد صنفی  بازدید به عمل آمده که منجر به اخذ تعهد از تعداد ۳۹ واحد صنفی متخلف و پلمب ۳۷ واحد صنفی گردید.
🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/642
3382,643,2023-07-21T20:06:40+00:00,2025-04-15T03:19:12.039903,"💢مراسم تشییع و تدفین پیکرمطهر شهید  مدافع وطن سیروس درخشان فر،مهدی امینی مهر

🔹زمان:  شنبه 31 تیرماه 1402 ساعت ۰۸۳۰ صبح

🔹مکــان: استان کهگیلویه و بویراحمد، از ستاد شماره ۲ فرماندهی انتظامی استان کهگیلویه و بویراحمد(روبروی درب استانداری)به سمت هفت تیر _خیابان طالفانی _ خیابان جمهوری و تدفین در گلزار مطهر شهدای شهر یاسوج#شهدای_وطن#پلیس#مدافعان_امنیت🔰 پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/643
3383,644,2023-07-21T20:21:13+00:00,2025-04-15T03:19:12.040050,"🚩 ما را نسیم پرچم تو زنده میکند

 صلی الله علیک یا اباعبدالله الحسین 🏴
🔰پلیس نظارت بر اماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/644
3384,645,2023-07-21T20:35:42+00:00,2025-04-15T03:19:12.040199,"شنبه سی و یکم تیرماه ۱۴۰۲
🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/645
3385,646,2023-07-22T20:07:31+00:00,2025-04-15T03:19:12.040349,"🚨 اجرای طرح مشترک ساماندهی مشاورین املاک در خوزستان

🔻در راستای ساماندهی و نظارت بر مشاورین املاک در کلانشهر اهواز ، پلیس نظارت بر اماکن عمومی فرماندهی انتظامی استان خوزستان ، اداره مسکن و شهرسازی ، سازمان صمت ، بازرسان اتاق اصناف و تعزیرات حکومتی استان اقدام به راه اندازی گشت مشترک نموده ، که در دو روز گذشته تعداد 15 واحد صنفی مشاور املاک غیر مجاز را بدلیل عدم رعایت ضوابط و مقررات مربوطه، نداشتن پروانه کسب،تخلف های صنفی و عدم توجه به اخطاریه های صادره پلمب نمودند.
گفتنی است: از ابتدای سال تا کنون تعداد 54 واحد صنفی مشاور املاک در این زمینه پلمب گردیده است. طرح مذکور به شهرستان‌های تابعه استان نیز ابلاغ و در حال اجرا میباشد.
🔰پلیس نظارت‌ براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/646
3386,632,2023-07-20T04:02:19+00:00,2025-04-15T03:19:15.721230,"پلیس نظارت بر اماکن عمومی فا.و کیش
🔻 اجرای طرح ارتقای امنیت اجتماعی 

در سطح مراکز تجاری و کافه ها در کیش 
در راستای طرح فوق در سطح یک مرکز تجاری و کافه های فعال در کیش  تعداد یک ۱ واحد صنفی (فروشگاه بزرگ پوشاک بنام آفر) بدلیل عدم رعایت ضوابط پلیس و بی اعتنایی به تذکرهای صادره پلمب    و تعداد ۲ دو  اخطاریه پلمب بدلیل عدم اجرای تکالیف انتظامی برای یک واحد لوازم بهداشتی و آرایشی و یک واحد کافه صادر شد.
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/632
3387,634,2023-07-20T04:24:46+00:00,2025-04-15T03:19:15.721434,"🎥 آیا میدانید چرا مچ پا و دست و دکمه مانتو ها در مد جدید باز است پس خواهش میکنم که این ۴ دقیقه کلیپ که ارزش دیدن رو برای حفظ شخصیت انسان دارد را ببینید تا بیشتر آگاه شوید.

باز نشر
لااقل بدانیم که چه می پوشیم

جهاد_تبیین بر همه ما واجب است

🔰پلیس نظارت بر اماکن عمومی فراجا
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/634
3388,635,2023-07-20T06:55:26+00:00,2025-04-15T03:19:15.721594,"🔴  ورود پیکر ۱۸ شهید تازه تفحص‌شده از مرز شلمچه

🔹‌ همزمان با ایام سوگواری و عزاداری سید و سالار شهیدان، پیکر مطهر ۱۸ شهید تازه تفحص شده دوران دفاع مقدس از مرز شلمچه وارد خاک ایران اسلامی شد.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/635
3389,623,2023-07-14T05:26:55+00:00,2025-04-15T03:19:19.201759,"جمعه بیست و سوم تیرماه ۱۴۰۲
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/623
3390,624,2023-07-14T05:32:04+00:00,2025-04-15T03:19:19.201845,"🚨پلمب ۴ واحد صنفی  به علت عدم رعایت ضوابط انتظامی و هنجار شکنی در شهرستان کرمان

🔹در راستای اجرای طرح  ارتقاء امنيت اجتماعی  در سطح شهر کرمان،  مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی استان کرمان  یک واحد صنفی پذیرایی و یک واحد صنفی پوشاک و دو واحد فروش تلفن همراه را  که متصدیان آنان بدون توجه به اخطاریه های صادره از سوی پلیس اقدام به ادامه تخلف و هنجار شکنی کرده بودند را پلمب نمودند.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/624
3391,625,2023-07-14T05:39:58+00:00,2025-04-15T03:19:19.201912,"🚨اجرای طرح نظارت بر وضعیت  فعالیت ضایعات فروشان در کرمانشاه

در اجرای طرح ساماندهی ضایعات فروشان سطح شهر کرمانشاه ، مامورین پلیس نظارت بر اماکن عمومی فرماندهی انتظامی استان کرمانشاه، ضمن هماهنگی قضایی با همکاری ادارات دولتی ""شامل شهرداری، اداره برق، اداره گاز ، فرمانداری و پلیس های تخصصی آگاهی، مبارزه با مواد مخدر، ف.ا . شهرستان کرمانشاه"" ازتعداد ۲۹ واحد صنفی ضایعاتی در محدوده خ کمربندی شهر کرمانشاه بازدید که تعداد ۲۷ واحد صنفی بدلیل نداشتن مجوز و فعالیت های مجرمانه تخلیه و نسبت به پلمب آنها اقدام گردید.🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/625
3392,626,2023-07-14T05:53:05+00:00,2025-04-15T03:19:19.201972,"🚨 بازدید و سرکشی از فعالیت آرایشگاه های بانوان در استان همدان

رئیس اداره نظارت بر اماکن عمومی فرماندهی انتظامی استان همدان از اجرای طرح نظارت و سرکشی  بر آرایشگاه های بانوان با همکاری اتحادیه مربوطه خبر داد. ایشان هدف از اجرای طرح را ارایه آموزش های لازم در خصوص رعايت ضوابط انتظامي و نحوه تبلیغات فعالین این حوزه،همچنین ارائه خدمات به مشتریان در جهت ایجاد امنیت عمومی با همکاری اتحادیه مربوطه دانستند. 

✅پلیس اماکن _ آموزش _ مردم داری

🔰پلیس نظارت بر اماکن عمومی فراجا
 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/626
3393,627,2023-07-14T06:00:25+00:00,2025-04-15T03:19:19.202025,"🚨""برخورد با تالارهای برگزار کننده عروسی مختلط در  شهرستان شهریار""

🔹در راستای اجرای طرح نظارت بر باغ تالارها در جهت رعايت ضوابط انتظامي و پیشگیری از بروز ناهنجاری ها باغ تالار کوروش در جاده آدران به سمت شهریار که مبادرت به برگزاری مراسمات غیر مجاز   در تالارنموده بود باهماهنگی قضائی متصدی  تالار دستگیر و مکان مورد نظر پلمپ گردید.
🔰پلیس نظارت براماکن عمومی فراجا
 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/627
3394,628,2023-07-15T04:22:42+00:00,2025-04-15T03:19:19.202088,"شنبه بیست و چهارم تیرماه ۱۴۰۲ 
🔰پلیس نطارت بر اماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/628
3395,629,2023-07-15T08:11:22+00:00,2025-04-15T03:19:19.202185,"🚨پلمب ۷ واحد صنفی کافه،چایخانه و واحدپذیرایی درشهربندرعباس 
باسلام
دراجرای طرح  ارتقا امنیت اجتماعی وساماندهی صنوف ورعایت ساعت کاری  درسطح شهربندرعباس مامورین اداره نظارت بر اماکن عمومی استان جهت رعایت ساعت کاری توسط برخی از صنوف که تبدیل به محلی برای تجمع اراذل واوباش و...گردیده بودند در ساعت ۰۳۰۰ بامداد نسبت به بازدید از واحدهای مذکور اقدام که درنهایت پس از هماهنگی های صورت گرفته تعداد ۷واحد صنفی به علت تخلفات صورت گرفته،تجمع افرادمعلوم الحال و... پلمب گردیدند.
🔰پلیس نظارت بر اماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/629
3396,630,2023-07-20T03:51:47+00:00,2025-04-15T03:19:19.202260,"پنج شنبه بیست و نهم تیرماه ۱۴۰۲
🔰پلیس نظارت بر اماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/630
3397,631,2023-07-20T03:57:59+00:00,2025-04-15T03:19:19.202418,"🚨برخورد با واحد‌های صنفی متخلف و هنجار شکن توسط مامورین معاونت نظارت بر اماکن عمومی تهران بزرگ 

پلمب کافه رستوران میمیک در خ کریم خان.
پلمب کافه رستوران  لئون در خ کریم خان 
پلمب رستوران سنتی هودین و هورام در تهرانسر
پلمب سفره خانه تیوان در زعفرانیه بلوار 
پلمب کافه کای در ونک 
پلمب مزون سمیره 
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/631
3398,613,2023-07-12T13:19:49+00:00,2025-04-15T03:19:22.918152,"🔹برخورد با کافه و کافی شاپ های متخلف و فاقد مجوز فعالیت پلمب ۱۱ واحد صنفی در سطح شهر قم

در راستای تامین نظم و امنیت و نظارت و برخورد با ناهنجاری های فرهنگی و اجتماعی در واحدهای صنفی متخلف و کافه های سطح شهر،عوامل اداره نظارت بر اماکن عمومی استان در معیت بازرسین اتاق اصناف از کافه و کافی شاپ های سطح شهر بازدید که تعداد ۱۱ واحد صنفی بعلت عدم رعایت ضوابط انتظامی و شئونات اخلاقی وهم چنین عدم اخذ مجوز فعالیت،با رعایت حقوق شهروندی پلمب گردیدند.
🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/613
3399,620,2023-07-13T01:59:03+00:00,2025-04-15T03:19:22.918333,"پنج شنبه بیست ودوم تیرماه ۱۴۰۲
🔰پلیس نظارت بر اماکن عمومی فراجا
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/620
3400,621,2023-07-13T16:03:01+00:00,2025-04-15T03:19:22.918482,"🚨پلمب واحد‌های صنفی هنجار شکن توسط معاونت نظارت بر اماکن عمومی تهران 
📌پلمپ کافه دوناتو 
📌پوشاک فشن پارک 
📌پلمپ کافه رستوران لوما
📌پلمپ کافه فکر کده . 
📌پلمپ کافه لوی .
📌پلمپ کافه اندرو .
📌پلمپ کافه ترانه .
📌پلمپ پوشاک زنانه اروس .
📌پلمپ پوشاک ورساچه .
📌پلمپ پوشاک کارامل در آدرس مجتمع هدیش مال .
📌پلمپ پوشاک دلینا در آدرس  مجتمع تجاری هدیش مال.
🔹جمع آوری البسه فروش در پاساژ یوتوپیا. 
📌پلمپ کافه فری بابل .
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/621
